Thumb,Index,Middle,Ring,Little,Label
8.64,8.64,26.11,37.18,50.60,Little_bent
0.00,8.64,17.34,32.74,46.11,Little_bent
0.00,6.47,15.16,23.91,30.53,Little_bent
4.31,10.81,30.53,30.53,39.40,Little_bent
0.00,6.47,32.74,43.87,23.91,Little_bent
8.64,2.15,32.74,23.91,28.32,Little_bent
0.00,15.16,30.53,37.18,39.40,Little_bent
6.47,2.15,23.91,28.32,28.32,Little_bent
12.98,4.31,28.32,43.87,48.35,Little_bent
6.47,15.16,32.74,30.53,37.18,Little_bent
6.47,12.98,19.53,41.63,43.87,Little_bent
0.00,15.16,30.53,37.18,34.96,Little_bent
4.31,12.98,15.16,26.11,39.40,Little_bent
12.98,8.64,15.16,41.63,21.72,Little_bent
8.64,10.81,30.53,28.32,34.96,Little_bent
2.15,12.98,17.34,39.40,34.96,Little_bent
4.31,4.31,34.96,41.63,28.32,Little_bent
23.91,6.47,34.96,46.11,43.87,Little_bent
12.98,0.00,30.53,28.32,26.11,Little_bent
15.16,15.16,26.11,23.91,41.63,Little_bent
2.15,4.31,23.91,43.87,28.32,Little_bent
4.31,6.47,21.72,28.32,43.87,Little_bent
2.15,0.00,15.16,37.18,41.63,Little_bent
12.98,4.31,32.74,43.87,39.40,Little_bent
17.34,0.00,37.18,46.11,19.53,Little_bent
10.81,8.64,32.74,30.53,28.32,Little_bent
0.00,15.16,28.32,41.63,50.60,Little_bent
8.64,0.00,30.53,41.63,41.63,Little_bent
10.81,23.91,28.32,19.53,50.60,Little_bent
15.16,0.00,19.53,43.87,21.72,Little_bent
8.64,0.00,26.11,46.11,34.96,Little_bent
4.31,15.16,32.74,23.91,41.63,Little_bent
6.47,0.00,30.53,26.11,39.40,Little_bent
4.31,10.81,21.72,32.74,34.96,Little_bent
0.00,12.98,30.53,30.53,37.18,Little_bent
0.00,17.34,34.96,28.32,37.18,Little_bent
2.15,2.15,26.11,37.18,34.96,Little_bent
0.00,4.31,28.32,43.87,37.18,Little_bent
8.64,0.00,21.72,43.87,46.11,Little_bent
15.16,17.34,32.74,37.18,39.40,Little_bent
12.98,0.00,23.91,34.96,34.96,Little_bent
21.72,0.00,30.53,32.74,39.40,Little_bent
12.98,0.00,28.32,34.96,37.18,Little_bent
4.31,2.15,32.74,43.87,30.53,Little_bent
2.15,4.31,23.91,37.18,21.72,Little_bent
0.00,15.16,32.74,48.35,43.87,Little_bent
0.00,0.00,32.74,43.87,43.87,Little_bent
12.98,12.98,15.16,30.53,41.63,Little_bent
0.00,15.16,12.98,43.87,46.11,Little_bent
10.81,19.53,39.40,39.40,37.18,Little_bent
15.16,8.64,30.53,41.63,34.96,Little_bent
0.00,15.16,10.81,30.53,28.32,Little_bent
15.16,0.00,21.72,23.91,43.87,Little_bent
6.47,0.00,32.74,26.11,41.63,Little_bent
12.98,15.16,23.91,30.53,48.35,Little_bent
12.98,0.00,28.32,39.40,26.11,Little_bent
4.31,10.81,26.11,30.53,41.63,Little_bent
4.31,6.47,21.72,39.40,43.87,Little_bent
4.31,0.00,21.72,43.87,26.11,Little_bent
4.31,6.47,26.11,41.63,39.40,Little_bent
6.47,10.81,15.16,46.11,26.11,Little_bent
0.00,2.15,26.11,34.96,37.18,Little_bent
0.00,10.81,15.16,15.16,43.87,Little_bent
4.31,6.47,30.53,23.91,39.40,Little_bent
2.15,0.00,32.74,28.32,48.35,Little_bent
0.00,2.15,17.34,26.11,39.40,Little_bent
10.81,8.64,39.40,26.11,46.11,Little_bent
0.00,12.98,39.40,15.16,32.74,Little_bent
17.34,19.53,17.34,23.91,48.35,Little_bent
8.64,10.81,28.32,30.53,39.40,Little_bent
15.16,19.53,28.32,12.98,23.91,Little_bent
10.81,19.53,30.53,34.96,46.11,Little_bent
10.81,10.81,32.74,34.96,34.96,Little_bent
6.47,15.16,23.91,28.32,39.40,Little_bent
21.72,17.34,15.16,41.63,34.96,Little_bent
8.64,2.15,12.98,41.63,48.35,Little_bent
0.00,0.00,19.53,21.72,41.63,Little_bent
17.34,10.81,32.74,39.40,34.96,Little_bent
10.81,10.81,17.34,26.11,57.37,Little_bent
17.34,19.53,19.53,37.18,32.74,Little_bent
4.31,8.64,30.53,23.91,43.87,Little_bent
8.64,8.64,23.91,30.53,37.18,Little_bent
2.15,2.15,23.91,17.34,48.35,Little_bent
8.64,10.81,34.96,32.74,52.85,Little_bent
0.00,6.47,37.18,23.91,30.53,Little_bent
0.00,8.64,6.47,28.32,41.63,Little_bent
8.64,12.98,32.74,46.11,43.87,Little_bent
0.00,12.98,41.63,41.63,55.11,Little_bent
0.00,8.64,10.81,37.18,46.11,Little_bent
12.98,15.16,8.64,23.91,46.11,Little_bent
10.81,10.81,6.47,12.98,0.00,None_bent
6.47,10.81,8.64,0.00,0.00,None_bent
19.53,2.15,12.98,0.00,10.81,None_bent
4.31,23.91,17.34,12.98,0.00,None_bent
0.00,15.16,12.98,8.64,2.15,None_bent
0.00,0.00,0.00,0.00,8.64,None_bent
0.00,4.31,12.98,0.00,0.00,None_bent
8.64,0.00,0.00,4.31,15.16,None_bent
4.31,8.64,8.64,4.31,0.00,None_bent
0.00,6.47,10.81,8.64,0.00,None_bent
17.34,15.16,0.00,8.64,4.31,None_bent
0.00,6.47,12.98,4.31,2.15,None_bent
0.00,2.15,4.31,10.81,0.00,None_bent
19.53,4.31,2.15,0.00,0.00,None_bent
0.00,0.00,0.00,0.00,0.00,None_bent
10.81,8.64,0.00,0.00,8.64,None_bent
0.00,0.00,0.00,0.00,19.53,None_bent
19.53,0.00,0.00,10.81,12.98,None_bent
2.15,2.15,15.16,0.00,4.31,None_bent
15.16,0.00,2.15,10.81,10.81,None_bent
0.00,12.98,0.00,4.31,0.00,None_bent
4.31,17.34,0.00,15.16,10.81,None_bent
12.98,8.64,10.81,8.64,8.64,None_bent
10.81,17.34,2.15,0.00,17.34,None_bent
10.81,0.00,12.98,0.00,0.00,None_bent
2.15,8.64,8.64,12.98,12.98,None_bent
6.47,15.16,0.00,0.00,2.15,None_bent
4.31,0.00,0.00,0.00,0.00,None_bent
0.00,10.81,4.31,0.00,15.16,None_bent
4.31,15.16,15.16,8.64,10.81,None_bent
10.81,4.31,8.64,15.16,0.00,None_bent
8.64,8.64,0.00,4.31,6.47,None_bent
0.00,0.00,15.16,0.00,6.47,None_bent
2.15,8.64,10.81,6.47,0.00,None_bent
15.16,8.64,0.00,4.31,4.31,None_bent
17.34,0.00,4.31,8.64,0.00,None_bent
10.81,10.81,2.15,4.31,8.64,None_bent
8.64,4.31,12.98,8.64,17.34,None_bent
15.16,10.81,0.00,8.64,6.47,None_bent
4.31,0.00,6.47,17.34,6.47,None_bent
0.00,2.15,8.64,0.00,0.00,None_bent
6.47,10.81,17.34,0.00,0.00,None_bent
10.81,0.00,8.64,0.00,8.64,None_bent
4.31,15.16,19.53,12.98,8.64,None_bent
2.15,8.64,6.47,6.47,6.47,None_bent
6.47,12.98,2.15,15.16,10.81,None_bent
10.81,8.64,15.16,2.15,2.15,None_bent
12.98,0.00,4.31,12.98,19.53,None_bent
0.00,15.16,0.00,0.00,0.00,None_bent
10.81,0.00,6.47,0.00,19.53,None_bent
0.00,2.15,15.16,0.00,0.00,None_bent
4.31,12.98,6.47,15.16,10.81,None_bent
17.34,6.47,15.16,4.31,2.15,None_bent
6.47,0.00,8.64,8.64,10.81,None_bent
2.15,8.64,17.34,12.98,10.81,None_bent
6.47,0.00,12.98,4.31,8.64,None_bent
15.16,6.47,15.16,2.15,8.64,None_bent
12.98,17.34,15.16,10.81,0.00,None_bent
10.81,0.00,10.81,8.64,6.47,None_bent
0.00,0.00,4.31,0.00,2.15,None_bent
6.47,0.00,0.00,0.00,0.00,None_bent
0.00,0.00,6.47,2.15,0.00,None_bent
0.00,0.00,2.15,0.00,10.81,None_bent
6.47,10.81,4.31,0.00,6.47,None_bent
10.81,0.00,12.98,17.34,2.15,None_bent
0.00,6.47,0.00,0.00,4.31,None_bent
21.72,0.00,0.00,6.47,0.00,None_bent
0.00,10.81,8.64,0.00,2.15,None_bent
8.64,0.00,15.16,10.81,0.00,None_bent
12.98,2.15,28.32,0.00,10.81,None_bent
6.47,0.00,19.53,0.00,6.47,None_bent
6.47,4.31,10.81,4.31,2.15,None_bent
2.15,6.47,8.64,6.47,10.81,None_bent
0.00,0.00,0.00,10.81,4.31,None_bent
0.00,6.47,10.81,10.81,0.00,None_bent
15.16,8.64,0.00,0.00,0.00,None_bent
8.64,0.00,12.98,0.00,6.47,None_bent
0.00,15.16,0.00,0.00,6.47,None_bent
6.47,8.64,2.15,2.15,15.16,None_bent
8.64,6.47,2.15,0.00,0.00,None_bent
6.47,4.31,8.64,0.00,0.00,None_bent
0.00,8.64,4.31,4.31,12.98,None_bent
10.81,0.00,19.53,15.16,15.16,None_bent
0.00,21.72,0.00,12.98,10.81,None_bent
12.98,12.98,2.15,8.64,6.47,None_bent
15.16,10.81,0.00,2.15,4.31,None_bent
10.81,0.00,2.15,4.31,0.00,None_bent
21.72,10.81,2.15,4.31,0.00,None_bent
8.64,10.81,8.64,2.15,4.31,None_bent
0.00,10.81,10.81,12.98,4.31,None_bent
6.47,0.00,10.81,2.15,10.81,None_bent
2.15,2.15,12.98,4.31,15.16,None_bent
4.31,8.64,6.47,8.64,2.15,None_bent
19.53,0.00,6.47,2.15,6.47,None_bent
2.15,0.00,0.00,2.15,4.31,None_bent
6.47,6.47,15.16,19.53,0.00,None_bent
0.00,10.81,8.64,0.00,0.00,None_bent
10.81,0.00,0.00,4.31,0.00,None_bent
0.00,2.15,17.34,0.00,8.64,None_bent
4.31,8.64,17.34,4.31,19.53,None_bent
0.00,6.47,6.47,6.47,0.00,None_bent
10.81,2.15,8.64,0.00,8.64,None_bent
6.47,0.00,0.00,12.98,8.64,None_bent
0.00,10.81,6.47,15.16,0.00,None_bent
10.81,0.00,10.81,0.00,0.00,None_bent
2.15,4.31,6.47,4.31,0.00,None_bent
17.34,8.64,17.34,0.00,12.98,None_bent
0.00,0.00,15.16,0.00,0.00,None_bent
10.81,12.98,2.15,0.00,4.31,None_bent
4.31,17.34,2.15,0.00,8.64,None_bent
0.00,4.31,12.98,6.47,12.98,None_bent
2.15,0.00,4.31,6.47,6.47,None_bent
2.15,10.81,12.98,17.34,10.81,None_bent
0.00,10.81,10.81,0.00,6.47,None_bent
0.00,0.00,10.81,0.00,0.00,None_bent
10.81,0.00,0.00,10.81,6.47,None_bent
12.98,2.15,8.64,10.81,4.31,None_bent
6.47,2.15,10.81,12.98,0.00,None_bent
6.47,0.00,4.31,0.00,15.16,None_bent
2.15,0.00,0.00,8.64,10.81,None_bent
0.00,15.16,8.64,10.81,6.47,None_bent
0.00,4.31,8.64,15.16,2.15,None_bent
0.00,8.64,0.00,0.00,2.15,None_bent
6.47,4.31,15.16,12.98,2.15,None_bent
10.81,15.16,6.47,10.81,10.81,None_bent
4.31,10.81,12.98,0.00,2.15,None_bent
17.34,12.98,0.00,15.16,8.64,None_bent
0.00,4.31,0.00,12.98,0.00,None_bent
10.81,6.47,15.16,2.15,0.00,None_bent
19.53,8.64,2.15,0.00,8.64,None_bent
10.81,6.47,12.98,6.47,4.31,None_bent
8.64,10.81,0.00,2.15,0.00,None_bent
10.81,4.31,0.00,2.15,0.00,None_bent
10.81,6.47,15.16,15.16,2.15,None_bent
0.00,4.31,4.31,10.81,10.81,None_bent
17.34,12.98,2.15,8.64,8.64,None_bent
0.00,12.98,12.98,10.81,6.47,None_bent
6.47,0.00,0.00,15.16,10.81,None_bent
8.64,2.15,12.98,4.31,0.00,None_bent
17.34,0.00,17.34,21.72,12.98,None_bent
10.81,4.31,6.47,0.00,0.00,None_bent
8.64,8.64,8.64,10.81,0.00,None_bent
6.47,8.64,4.31,10.81,0.00,None_bent
2.15,2.15,8.64,15.16,8.64,None_bent
0.00,12.98,6.47,0.00,10.81,None_bent
23.91,0.00,0.00,12.98,6.47,None_bent
8.64,6.47,8.64,0.00,8.64,None_bent
12.98,6.47,6.47,0.00,8.64,None_bent
10.81,4.31,10.81,6.47,0.00,None_bent
4.31,6.47,0.00,0.00,0.00,None_bent
0.00,0.00,0.00,2.15,4.31,None_bent
0.00,4.31,2.15,0.00,12.98,None_bent
17.34,0.00,8.64,17.34,0.00,None_bent
8.64,0.00,8.64,10.81,0.00,None_bent
10.81,15.16,0.00,6.47,6.47,None_bent
12.98,10.81,4.31,0.00,2.15,None_bent
12.98,12.98,0.00,0.00,8.64,None_bent
0.00,0.00,12.98,0.00,2.15,None_bent
0.00,4.31,10.81,8.64,8.64,None_bent
12.98,0.00,6.47,8.64,0.00,None_bent
12.98,0.00,2.15,8.64,0.00,None_bent
12.98,2.15,0.00,0.00,6.47,None_bent
6.47,0.00,12.98,0.00,4.31,None_bent
10.81,8.64,10.81,17.34,4.31,None_bent
12.98,6.47,12.98,0.00,6.47,None_bent
12.98,0.00,2.15,10.81,15.16,None_bent
0.00,8.64,2.15,23.91,10.81,None_bent
15.16,8.64,0.00,2.15,2.15,None_bent
10.81,17.34,6.47,4.31,10.81,None_bent
8.64,0.00,19.53,6.47,19.53,None_bent
6.47,2.15,15.16,2.15,4.31,None_bent
2.15,0.00,6.47,0.00,17.34,None_bent
6.47,10.81,15.16,17.34,21.72,None_bent
10.81,10.81,10.81,12.98,0.00,None_bent
10.81,0.00,8.64,0.00,8.64,None_bent
10.81,0.00,6.47,0.00,0.00,None_bent
6.47,4.31,4.31,4.31,8.64,None_bent
0.00,15.16,0.00,0.00,0.00,None_bent
10.81,8.64,21.72,0.00,0.00,None_bent
0.00,0.00,6.47,10.81,10.81,None_bent
0.00,0.00,6.47,6.47,12.98,None_bent
12.98,8.64,0.00,0.00,12.98,None_bent
0.00,8.64,0.00,4.31,0.00,None_bent
10.81,10.81,12.98,2.15,10.81,None_bent
8.64,6.47,6.47,28.32,10.81,None_bent
0.00,6.47,2.15,0.00,0.00,None_bent
12.98,0.00,15.16,0.00,0.00,None_bent
0.00,10.81,2.15,2.15,17.34,None_bent
6.47,8.64,6.47,17.34,0.00,None_bent
0.00,2.15,17.34,19.53,4.31,None_bent
4.31,0.00,4.31,2.15,4.31,None_bent
19.53,6.47,12.98,8.64,17.34,None_bent
17.34,15.16,0.00,0.00,4.31,None_bent
2.15,10.81,4.31,0.00,4.31,None_bent
4.31,4.31,10.81,2.15,17.34,None_bent
6.47,0.00,17.34,0.00,12.98,None_bent
0.00,8.64,17.34,6.47,21.72,None_bent
15.16,10.81,0.00,2.15,8.64,None_bent
10.81,2.15,15.16,0.00,8.64,None_bent
4.31,8.64,10.81,17.34,2.15,None_bent
10.81,0.00,12.98,4.31,6.47,None_bent
4.31,0.00,2.15,0.00,0.00,None_bent
12.98,4.31,15.16,6.47,4.31,None_bent
8.64,6.47,6.47,2.15,17.34,None_bent
17.34,8.64,17.34,0.00,6.47,None_bent
4.31,2.15,2.15,0.00,8.64,None_bent
4.31,0.00,4.31,12.98,17.34,None_bent
0.00,21.72,6.47,4.31,10.81,None_bent
0.00,10.81,8.64,15.16,6.47,None_bent
4.31,0.00,8.64,17.34,12.98,None_bent
8.64,0.00,15.16,8.64,4.31,None_bent
8.64,0.00,15.16,10.81,15.16,None_bent
4.31,0.00,0.00,8.64,10.81,None_bent
10.81,4.31,0.00,0.00,0.00,None_bent
26.11,8.64,10.81,8.64,8.64,None_bent
4.31,0.00,17.34,4.31,4.31,None_bent
8.64,10.81,8.64,0.00,0.00,None_bent
2.15,6.47,19.53,6.47,15.16,None_bent
0.00,10.81,12.98,0.00,0.00,None_bent
0.00,0.00,6.47,8.64,0.00,None_bent
6.47,0.00,10.81,0.00,6.47,None_bent
8.64,6.47,10.81,8.64,8.64,None_bent
15.16,4.31,0.00,0.00,10.81,None_bent
12.98,0.00,4.31,17.34,12.98,None_bent
0.00,0.00,17.34,2.15,15.16,None_bent
0.00,8.64,10.81,0.00,0.00,None_bent
8.64,6.47,10.81,0.00,6.47,None_bent
12.98,2.15,12.98,2.15,6.47,None_bent
12.98,8.64,12.98,2.15,0.00,None_bent
2.15,15.16,8.64,6.47,0.00,None_bent
6.47,12.98,0.00,12.98,4.31,None_bent
12.98,0.00,10.81,0.00,15.16,None_bent
12.98,2.15,6.47,12.98,10.81,None_bent
10.81,0.00,8.64,0.00,19.53,None_bent
8.64,0.00,12.98,0.00,4.31,None_bent
12.98,15.16,0.00,12.98,2.15,None_bent
8.64,0.00,15.16,15.16,10.81,None_bent
12.98,4.31,15.16,0.00,8.64,None_bent
8.64,0.00,10.81,0.00,4.31,None_bent
8.64,0.00,10.81,2.15,15.16,None_bent
0.00,8.64,12.98,12.98,12.98,None_bent
10.81,15.16,0.00,4.31,0.00,None_bent
12.98,12.98,8.64,2.15,0.00,None_bent
17.34,0.00,6.47,0.00,0.00,None_bent
12.98,4.31,6.47,0.00,4.31,None_bent
6.47,6.47,6.47,0.00,8.64,None_bent
12.98,12.98,23.91,0.00,6.47,None_bent
12.98,2.15,0.00,10.81,6.47,None_bent
6.47,4.31,0.00,8.64,17.34,None_bent
19.53,8.64,10.81,15.16,10.81,None_bent
4.31,12.98,0.00,0.00,12.98,None_bent
8.64,8.64,4.31,0.00,12.98,None_bent
6.47,0.00,0.00,17.34,17.34,None_bent
4.31,0.00,6.47,17.34,0.00,None_bent
0.00,10.81,8.64,4.31,4.31,None_bent
6.47,0.00,4.31,6.47,10.81,None_bent
0.00,10.81,12.98,4.31,4.31,None_bent
2.15,0.00,0.00,0.00,10.81,None_bent
2.15,10.81,6.47,12.98,0.00,None_bent
2.15,8.64,6.47,0.00,0.00,None_bent
6.47,12.98,0.00,4.31,8.64,None_bent
2.15,15.16,2.15,4.31,2.15,None_bent
10.81,6.47,10.81,0.00,12.98,None_bent
2.15,19.53,6.47,15.16,17.34,None_bent
4.31,0.00,0.00,8.64,6.47,None_bent
0.00,0.00,17.34,0.00,6.47,None_bent
19.53,0.00,8.64,10.81,0.00,None_bent
10.81,8.64,4.31,2.15,2.15,None_bent
0.00,0.00,0.00,2.15,6.47,None_bent
0.00,15.16,0.00,8.64,6.47,None_bent
4.31,6.47,0.00,0.00,0.00,None_bent
8.64,10.81,2.15,0.00,0.00,None_bent
0.00,2.15,0.00,0.00,0.00,None_bent
6.47,2.15,12.98,10.81,10.81,None_bent
6.47,0.00,15.16,15.16,0.00,None_bent
15.16,0.00,6.47,0.00,6.47,None_bent
4.31,6.47,6.47,8.64,4.31,None_bent
8.64,0.00,8.64,10.81,2.15,None_bent
4.31,6.47,15.16,15.16,0.00,None_bent
15.16,0.00,4.31,10.81,0.00,None_bent
12.98,15.16,4.31,0.00,12.98,None_bent
0.00,6.47,0.00,12.98,0.00,None_bent
0.00,6.47,2.15,2.15,0.00,None_bent
0.00,8.64,0.00,0.00,12.98,None_bent
6.47,6.47,0.00,0.00,6.47,None_bent
12.98,8.64,10.81,15.16,10.81,None_bent
0.00,0.00,10.81,12.98,4.31,None_bent
2.15,6.47,0.00,8.64,15.16,None_bent
10.81,6.47,6.47,10.81,8.64,None_bent
10.81,4.31,4.31,10.81,6.47,None_bent
4.31,2.15,6.47,10.81,17.34,None_bent
0.00,0.00,10.81,0.00,10.81,None_bent
8.64,0.00,0.00,0.00,0.00,None_bent
2.15,8.64,2.15,8.64,4.31,None_bent
10.81,0.00,0.00,0.00,0.00,None_bent
4.31,10.81,8.64,6.47,0.00,None_bent
8.64,0.00,12.98,12.98,4.31,None_bent
12.98,17.34,2.15,15.16,6.47,None_bent
8.64,15.16,4.31,0.00,6.47,None_bent
6.47,0.00,2.15,0.00,4.31,None_bent
2.15,10.81,10.81,12.98,0.00,None_bent
15.16,6.47,0.00,0.00,8.64,None_bent
0.00,0.00,0.00,10.81,6.47,None_bent
4.31,15.16,15.16,0.00,0.00,None_bent
0.00,12.98,0.00,0.00,0.00,None_bent
15.16,6.47,6.47,10.81,2.15,None_bent
8.64,4.31,10.81,2.15,2.15,None_bent
0.00,0.00,4.31,12.98,2.15,None_bent
2.15,10.81,2.15,4.31,6.47,None_bent
2.15,0.00,4.31,12.98,0.00,None_bent
0.00,0.00,15.16,0.00,6.47,None_bent
6.47,23.91,15.16,0.00,8.64,None_bent
6.47,10.81,6.47,15.16,4.31,None_bent
10.81,2.15,8.64,12.98,10.81,None_bent
4.31,0.00,8.64,0.00,8.64,None_bent
8.64,0.00,15.16,4.31,0.00,None_bent
8.64,8.64,4.31,10.81,0.00,None_bent
0.00,17.34,12.98,8.64,0.00,None_bent
0.00,0.00,0.00,10.81,12.98,None_bent
12.98,2.15,2.15,8.64,6.47,None_bent
10.81,15.16,2.15,4.31,6.47,None_bent
15.16,0.00,0.00,2.15,0.00,None_bent
19.53,0.00,0.00,0.00,15.16,None_bent
6.47,4.31,10.81,6.47,8.64,None_bent
0.00,0.00,10.81,4.31,12.98,None_bent
8.64,4.31,12.98,0.00,10.81,None_bent
2.15,0.00,15.16,4.31,6.47,None_bent
15.16,10.81,0.00,10.81,6.47,None_bent
17.34,0.00,10.81,17.34,0.00,None_bent
23.91,15.16,10.81,0.00,0.00,None_bent
0.00,4.31,19.53,12.98,0.00,None_bent
0.00,8.64,10.81,0.00,17.34,None_bent
0.00,10.81,12.98,10.81,0.00,None_bent
10.81,6.47,4.31,6.47,0.00,None_bent
12.98,10.81,15.16,2.15,8.64,None_bent
8.64,15.16,12.98,12.98,12.98,None_bent
2.15,6.47,15.16,17.34,0.00,None_bent
0.00,10.81,15.16,0.00,4.31,None_bent
15.16,10.81,17.34,0.00,10.81,None_bent
4.31,8.64,4.31,2.15,2.15,None_bent
12.98,4.31,0.00,12.98,0.00,None_bent
0.00,0.00,4.31,8.64,4.31,None_bent
0.00,0.00,6.47,0.00,8.64,None_bent
4.31,15.16,10.81,0.00,6.47,None_bent
19.53,2.15,0.00,0.00,10.81,None_bent
2.15,17.34,0.00,19.53,0.00,None_bent
2.15,0.00,0.00,17.34,10.81,None_bent
4.31,0.00,0.00,0.00,10.81,None_bent
8.64,0.00,8.64,17.34,8.64,None_bent
10.81,4.31,15.16,0.00,0.00,None_bent
4.31,0.00,8.64,15.16,17.34,None_bent
15.16,10.81,17.34,4.31,23.91,None_bent
2.15,10.81,8.64,8.64,6.47,None_bent
15.16,12.98,0.00,0.00,12.98,None_bent
8.64,8.64,0.00,12.98,6.47,None_bent
0.00,6.47,0.00,15.16,0.00,None_bent
2.15,2.15,0.00,10.81,21.72,None_bent
0.00,0.00,8.64,0.00,2.15,None_bent
10.81,15.16,4.31,21.72,12.98,None_bent
8.64,0.00,17.34,4.31,0.00,None_bent
8.64,12.98,15.16,2.15,2.15,None_bent
0.00,17.34,10.81,0.00,15.16,None_bent
12.98,2.15,15.16,4.31,17.34,None_bent
6.47,4.31,12.98,0.00,0.00,None_bent
4.31,0.00,8.64,4.31,2.15,None_bent
8.64,0.00,10.81,10.81,8.64,None_bent
10.81,12.98,0.00,0.00,0.00,None_bent
6.47,6.47,0.00,0.00,2.15,None_bent
8.64,15.16,6.47,0.00,8.64,None_bent
17.34,0.00,15.16,0.00,2.15,None_bent
8.64,4.31,0.00,0.00,0.00,None_bent
8.64,8.64,4.31,4.31,10.81,None_bent
0.00,0.00,19.53,6.47,4.31,None_bent
0.00,8.64,4.31,10.81,10.81,None_bent
8.64,12.98,8.64,17.34,0.00,None_bent
2.15,10.81,10.81,19.53,0.00,None_bent
6.47,15.16,15.16,12.98,6.47,None_bent
0.00,0.00,0.00,0.00,6.47,None_bent
17.34,2.15,17.34,10.81,0.00,None_bent
17.34,8.64,15.16,0.00,0.00,None_bent
4.31,0.00,0.00,15.16,0.00,None_bent
12.98,8.64,8.64,10.81,4.31,None_bent
8.64,15.16,10.81,12.98,0.00,None_bent
0.00,15.16,0.00,6.47,0.00,None_bent
8.64,0.00,0.00,4.31,10.81,None_bent
10.81,0.00,0.00,0.00,10.81,None_bent
8.64,4.31,15.16,0.00,4.31,None_bent
0.00,6.47,0.00,0.00,0.00,None_bent
12.98,12.98,12.98,15.16,0.00,None_bent
10.81,8.64,17.34,10.81,12.98,None_bent
4.31,0.00,0.00,6.47,0.00,None_bent
4.31,6.47,10.81,0.00,10.81,None_bent
0.00,0.00,15.16,4.31,0.00,None_bent
0.00,0.00,0.00,0.00,6.47,None_bent
4.31,6.47,0.00,6.47,0.00,None_bent
12.98,15.16,0.00,0.00,10.81,None_bent
0.00,10.81,8.64,4.31,2.15,None_bent
2.15,10.81,15.16,0.00,8.64,None_bent
0.00,8.64,6.47,2.15,12.98,None_bent
0.00,8.64,2.15,8.64,12.98,None_bent
0.00,4.31,17.34,10.81,8.64,None_bent
8.64,8.64,15.16,12.98,4.31,None_bent
0.00,17.34,10.81,17.34,17.34,None_bent
6.47,0.00,2.15,17.34,2.15,None_bent
2.15,0.00,12.98,17.34,10.81,None_bent
6.47,10.81,17.34,6.47,2.15,None_bent
12.98,12.98,17.34,0.00,4.31,None_bent
0.00,6.47,0.00,8.64,6.47,None_bent
2.15,17.34,10.81,15.16,2.15,None_bent
10.81,0.00,0.00,6.47,4.31,None_bent
0.00,8.64,19.53,17.34,0.00,None_bent
4.31,10.81,0.00,0.00,8.64,None_bent
10.81,10.81,10.81,0.00,2.15,None_bent
21.72,0.00,0.00,15.16,0.00,None_bent
6.47,0.00,15.16,10.81,8.64,None_bent
0.00,0.00,4.31,4.31,6.47,None_bent
8.64,2.15,8.64,0.00,6.47,None_bent
0.00,8.64,0.00,8.64,17.34,None_bent
8.64,2.15,2.15,15.16,15.16,None_bent
0.00,0.00,8.64,10.81,8.64,None_bent
4.31,0.00,6.47,0.00,6.47,None_bent
2.15,8.64,0.00,0.00,4.31,None_bent
2.15,0.00,0.00,6.47,6.47,None_bent
8.64,12.98,0.00,0.00,4.31,None_bent
0.00,0.00,17.34,0.00,0.00,None_bent
8.64,0.00,6.47,2.15,17.34,None_bent
6.47,8.64,6.47,15.16,6.47,None_bent
2.15,4.31,0.00,21.72,2.15,None_bent
0.00,6.47,10.81,0.00,2.15,None_bent
0.00,4.31,0.00,4.31,10.81,None_bent
6.47,17.34,17.34,4.31,8.64,None_bent
15.16,10.81,8.64,6.47,6.47,None_bent
8.64,10.81,17.34,0.00,0.00,None_bent
0.00,4.31,8.64,8.64,4.31,None_bent
10.81,8.64,0.00,6.47,6.47,None_bent
12.98,4.31,0.00,0.00,10.81,None_bent
4.31,17.34,8.64,19.53,17.34,None_bent
2.15,0.00,0.00,2.15,10.81,None_bent
4.31,0.00,17.34,6.47,12.98,None_bent
0.00,12.98,0.00,12.98,6.47,None_bent
0.00,8.64,8.64,8.64,6.47,None_bent
10.81,12.98,8.64,4.31,15.16,None_bent
6.47,0.00,4.31,6.47,4.31,None_bent
2.15,4.31,0.00,10.81,17.34,None_bent
10.81,15.16,0.00,10.81,8.64,None_bent
10.81,6.47,10.81,10.81,6.47,None_bent
0.00,15.16,8.64,6.47,17.34,None_bent
0.00,0.00,0.00,6.47,8.64,None_bent
12.98,12.98,15.16,17.34,10.81,None_bent
0.00,6.47,0.00,10.81,17.34,None_bent
6.47,2.15,0.00,0.00,10.81,None_bent
8.64,0.00,8.64,6.47,12.98,None_bent
10.81,10.81,17.34,6.47,19.53,None_bent
12.98,17.34,0.00,19.53,12.98,None_bent
0.00,0.00,6.47,4.31,0.00,None_bent
4.31,2.15,17.34,2.15,10.81,None_bent
8.64,6.47,19.53,10.81,4.31,None_bent
10.81,0.00,2.15,4.31,0.00,None_bent
10.81,0.00,8.64,12.98,8.64,None_bent
17.34,8.64,10.81,8.64,0.00,None_bent
0.00,0.00,12.98,0.00,15.16,None_bent
0.00,6.47,6.47,0.00,12.98,None_bent
0.00,0.00,15.16,10.81,0.00,None_bent
4.31,0.00,4.31,0.00,8.64,None_bent
0.00,15.16,10.81,0.00,17.34,None_bent
